client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502188.mp3	4e8566585237390de03171d8c2fb8cb777fc5ec15e88de471d3ac1b5a2ccb005	Texas City was noted to have played minor league home games at Texan Park.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502189.mp3	4ec3eeb46710d7fb79ce7e9a0ad802f99cd4fcd4acea8c8b66f4488965cb7a18	He had been married to Marie Reine Lambert and fathered one son.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502190.mp3	4d9120efe62481228372fbcfc221d981164efe1c4f7251dcd4217bda7e88d526	"The song was released concurrently with ""X""."		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502136.mp3	4e63057bf0c0492bd3ad7bcb928fa09dea1088779e170fc8e20e23ee749b7b85	He urgently tries to call police but cannot get through.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502137.mp3	4de79b29247951603b61ca30e28293f76afe69e48a11fafe13a8e6dd659e8cc6	Several dictionaries that used this spelling were published without permission.		9	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502191.mp3	4e13d679e73fdb25a1dfde422f899499df511945cd2c3c7f8fafee45f61f4be7	Defendant never asked to leave.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502143.mp3	4eb569e3ab6f21325033887a9aa73dc36dbc0baee5788c5988144f9082678775	"It is an adaptation of ""King Lear"" by William Shakespeare."		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502144.mp3	4eae046afdc020e9d6813ce639fd510123973f09f3064f0fd405b15da89d09c5	The commentary team consisted of Seb Hutchinson and Kevin Davies.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502192.mp3	4e9e9c77c5a5c79259db20812be666b3884ba32d9d4174351545117cd6d3e360	He manages to be different and clever without ever lapsing into pretension or cliches.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502193.mp3	4e7ccee3a00c0bcca180a7380d56e9f6eca1c3ef05afbeebdb88eec912cff56e	A letter of John Carey gives some details.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502194.mp3	4de5b96370a019b17f5189e462bf54d907448c82f2509846adebe2870fb358e3	He did some really clever work on attack and never once kicked the ball.		6	3	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502196.mp3	4e15a55cc1ea5a7b8db754d58d990519bed2b5ab7666a825aef0650babbaa30e	These stations were called Provincial radios.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501818.mp3	4d186960ac8dea4bd9acb854927b75a6210715a497f0aea7cee788553c8d7b1d	He served two terms as the President of Bangladesh Geological Society.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502145.mp3	4ebc91e7991ba62af4c3fc6cba9dc17bf6458cbd619d9154bc80cced39822f43	She later served dean for academic affairs and professor of music at Bowdoin College.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502146.mp3	4e6766e1a9b2bc9b93b47b4d1a17988fe7e388ed64d839ac7cf3c91b890a1979	The Queen Mary Stakes winner Heartache was made favourite.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502147.mp3	4ea885fe27b4356ded747fe74da76b5a3e15748431ea826b749781f721f89f98	The species is native to Eurasia and Northwestern America.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502103.mp3	4d89a4f0b7951f7966319f44ed2991a396578c4b1f06c15d51ebcf5bab99e5df	The ballpark was located on site of the Columbia Gardens (amusement park) in Butte.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642176.mp3	50770deee5ca11f970e42bcd2350b0e7e8497a28e2bcd0029662845bff4b9333	He played both baseball and football.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642177.mp3	516abf4bb76a62ccb066e0779764a5abef11cb449ece52626ad732879fdb116e	For much of its length it flows parallel to the north of the Moldova.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501822.mp3	4daf68fc23b0b73ea98db175a5ca062646d4770c94ac9b0860cfd042220fdfaa	He worked in the financial departments of various Finnish ministries.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501821.mp3	4cd23d5b18a11308320ec3c34126c18ca63ed1b12439676c674e2d7f4246368c	Dmitry Filippov was the general director.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501864.mp3	4da64cf4a04c0013d82363741399a4aee48d45d0e56934fc3692b43423f63557	The design has sleeping accommodation for two adults and two children.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501873.mp3	4e3487e599f6a125ba32611871839c25d3f322c4cd8a9cd28c1aa91fed342398	The petals are pale to deep mauve and long.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642178.mp3	51b8b8a012326aeaa3ab4956789a67ade89b045b0023a0772a8ca518deaec73e	It was founded by Gupta and her husband.		6	3	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501871.mp3	4e636ab5eb946fe4131a403e2bc721abef5c52401027489195c99631949edbf2	The study used satisfaction as an alternative measure for the dependent variable.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501870.mp3	4de09df70241030121b01f6138f1d9b8ca6c2e9e907848456273781819afd409	In May Keith Sutton became the interim superintendent.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501869.mp3	4e56e35c4d11ac1197b3edde7dc09261a33c45b8c8c7643e4f2dd4994ebae7c9	It is made by wax casting with inscriptions and images additionally carved.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501868.mp3	4de3aead474367dcca1c0da6b3d1d2220f99f221f708d1f37e140beaf1d56dc2	The series presented anecdotes and experiences in place of scientifically validated facts.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501867.mp3	4e0fe56017692a33ce8abc73530a2cb7d3bddf3129a539bce69da911ae8dd8fb	He was skilled in architecture and perspective and was an expert in music.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501824.mp3	4d6b60cd2297e42d4a722949300d451455b361ae14fc516168034c642f1fff42	It was excavated by Russian archaeologists.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501865.mp3	4e341b7363f349756bcfaa4fa71a8481a42ea478587741192cc241ec0304ae1d	Other functional killing tests have not been performed.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642406.mp3	514fa61253e9bcb1ed3198bf514d1d2edfb11ad4868baa9d06be622f9337ffd9	Poole Town Centre is part of the Poole parliamentary constituency.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642385.mp3	5199d67a5d159843fefc81ee8eaecf4a6ba0c3b810d67f22d4628cc45b2ba972	Evans went on to defeat Edmunds in an upset.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642384.mp3	51a65dceee87315c67df1a1cf980c929f47c2e1e4b5e2f4fb956db084b604d41	Most species grow in tropical rain forests in the shaded understorey.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642383.mp3	50c44df9912dd40aa21e955f51b6f0dcc0396ee5eeb5d28ef0ebcae845d98e53	Flowering occurs in winter.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642382.mp3	51adb47b7bdfca75f0f7074cd6449885920daa90a58d06f833827dfffcbcff0e	He was the eldest son of Capt.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642381.mp3	513d583feaafbb22d72d4045dc6fbf79a33d6d294b70baa092085c686617cfc8	His district includes West Las Vegas.		9	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642374.mp3	5193cce181437aabe8e5160fab563dcf4c2a72c669e8db5aa56c77b1e1de3e23	The original script also had multiple references to the character of the Doctor.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642373.mp3	51bd9781ed7a706989bfa52dfe7a92025cc74e0b2c3e3c524cbf8c6e123663ca	The patches resulted in some printers ceasing to function.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642372.mp3	51c7bce6d190c2353b8820844b2c968508f17d8b82058e87fe36227292ed161c	Burma Surgeons was his third book.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642371.mp3	51b8f342c7dd1e11fa35f1e6466a686bb8a427f04a74fdef04255830f217e6b9	"He married to his classmate ""Lalitha"" and had three daughters."		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501726.mp3	4e0708150d4f2f27c0e537052b2fff1e9ba64c6aa40d1727e21630c6cfa23a43	He married Isabella Johanna van den Perre.		6	3			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501727.mp3	4e129a9cae5a3a6b799f1d722a8b26cc4c5e3f313ae58586671e37a1a1b1e731	Almost all candidates were white men.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501728.mp3	4def6beed5c46ee2b0e320bcee7ba1bea0bf1ee2717e9642234f9492de3b4a32	He was also self employed in many other social reform work.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501729.mp3	4dee1de24f7017e1082f60f9ea77ff44d71e1813ffdbbeb26c83632ea1c50677	He was buried in the Ball Burying Ground in Loudoun County.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501730.mp3	4b9bb1951b2e662262facccbbdb1965333b632ad173f22d874c0773eea9551ab	Luksic returned to the United States in May.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501731.mp3	4dd2fabee4f7b01fb4924471ab2cd1bd145d5978e0185b879739061e734ade17	As there was no light they could not able to continue their journey.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501732.mp3	4d8c544f3709a3a35576ac8f5c28a9a9a680466beaacdc0c92170fe1339216b8	Allen served three combat tours in Vietnam.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501725.mp3	4d70afd95928855cbf69f02bb1e11079538543bd381f193d38e82b13cee4c8ad	Gorman was quickly apprehended by Chief of Police Clark.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501733.mp3	4e2716787ec6a5185ee69a7a465c9d5b67cba0342fe1730ba91f92f17cfd748a	Berg.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501734.mp3	4d9dfa6ffc3dbb74b6b4d225375503055142a3e5934b4341c86f12cf1d42d81c	Babylonian scholar of the fourth century.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501735.mp3	4d89d8ee2d3e3962383c61558fcb77a04d63be5553bfa68c5a4747adf9288cf1	This species prefers shrubland habitat.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501736.mp3	4e1956c2e5c63acc328585d4a2d4a9cecd1c6d6f22ee21201b1f78514b51a06a	He served as the former Minister of Trade and Industry.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501737.mp3	4deb396181d39998d2d50e880873e0798b900e56aa88beaf355ed46c960af384	She also gained her PhD from that University.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501738.mp3	4dbd5a0facd1f45f609cfbcdf409ffbc9d177391f9a99170d9bb969788a5c1ed	It appears to the left of the current facade.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501739.mp3	4d9b4de60923fb05f19509943dbd8f2a6bcd01273324155e0ad04099a4adeac2	The ride has received widespread acclaim.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501740.mp3	4d46820cec6f9fed60aade270b1fafda312945ed6ea22f1b45d749fc26636dee	This was the highest growth amongst Chinese radio stations aimed at mature listeners.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501741.mp3	4d97fb7358af99935398c10f1a423f6a3816a2c9395dc2084c1d32987cc97bff	The participants in the order of appearance as they entered in the house.		9	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501742.mp3	4dca32a80e451ce1ddb89850550ea629d27cc2a21dedd584d68105087c0b1d00	"The album did not receive any placements on any ""Billboard"" charts following its release."		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501743.mp3	4e281c513a8daa0e0805d8db0815c88ef03fc73829789495ebee6cd79b690a60	Work began the following March after the previous residence was demolished.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501744.mp3	4d898b487d29b3b01ac0a04943b3a046dafa0591140e678283ebbbd7005c54ea	Walsh was dropped from the minor team at the end of the season.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501745.mp3	4e1729ccdf2ae4fbbd03840e62b2e87082849e52aa1eb986715b49a130c69a07	Frank Randall Clarke was involved in work with disabled people.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642365.mp3	504184fc30e2fbde169dd0d3183382328b65f8a91b281ccdf376fc25f4fd40a9	The video depicts the story of two lovers.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642364.mp3	4f7471b03f6f660e832d07429665a89a631f252794b311ca31a2d40adb1c12c7	He writes and teaches primarily in the areas of property law and land use.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642363.mp3	4feff64e8fa3c413a9760985a332529c3507c4d1702e898284a808a21630d051	The storeys above this have arcaded balconies with Chinese Chippendale railings and curved roofs.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642322.mp3	51765207e2ddc9a7938250ca3e92348b06e5c07f545719bd50d1a5b17f8426fd	She also became the number one ranked player in national level after her victories.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642361.mp3	51cc6e65cdc621cf7235c029712a561c08b181d38419a33b2c5567770096c797	Two distinguishing traits were established.		3	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31642350.mp3	518ec43168f4579f4d9e30be8ddbc60a9a95f59be70859a35168ab480f970cf9	It is home to the Northern State University Wolves football team.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501746.mp3	4e25ee59799dd8535df9c3faad8e3fb8663eb520ad05d10a3a79e4162ad1d2c7	He knocks Cole unconscious and kidnaps the others.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501748.mp3	4de25000900c1bc4474f2688d306dde57d8becb86c71a23a6c962452861c73e0	A sequel has been announced.		6	0			United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501750.mp3	4e143ca57ae64018dd6a6f3e914bbb2c8b66441b08d394d047d852730b8acdc3	Ollivierre majored in Business Administration in the Concordia College.		6	0	fifties	male_masculine	United States English|southern United States		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31501751.mp3	4d7d18af738b1215a853f36c0405ecf99c30dfc207f6ff779a02b988bedd2ffc	He taught English literature at University of Winnipeg for many years.		6	0	fifties	male_masculine	United States English|southern United States		en	
